1,43,55,63,67,82,129,138,146,167,201,216,272,278,300,322,342,353,355,368,373,426,471,482,493,498,536,558,565,583,633,637,647,683,684,693,702,712,733,768,776,791,805,848,850,857,889,892,904,991 35,85,128,157,171,205,207,217,231,241,276,304,316,322,345,348,354,362,381,388,398,421,439,440,442,495,534,552,556,560,580,615,618,637,644,670,718,720,725,742,746,788,801,827,852,859,921,935,951,962
12,22,28,38,51,53,70,76,149,152,168,270,326,328,379,386,409,444,451,454,457,478,485,514,527,591,593,624,630,649,694,735,738,761,766,769,779,801,810,817,819,834,863,923,948,951,958,964,970,971 3,12,16,34,69,72,94,108,125,131,144,146,172,199,201,252,274,279,303,307,331,332,387,403,430,439,445,469,481,492,508,520,522,528,569,602,657,796,810,826,828,834,837,857,871,875,926,931,951,996
14,35,78,127,129,133,138,148,185,195,197,200,241,264,323,342,352,395,398,421,424,429,454,460,504,568,571,585,601,605,637,643,657,694,698,705,706,707,762,765,770,784,801,819,820,898,904,905,908,981 0,5,9,15,20,26,41,47,70,73,75,80,84,127,147,176,195,253,270,286,298,305,320,327,340,360,395,418,423,466,468,481,502,539,566,663,694,738,746,802,812,815,820,827,883,889,891,938,950,990
15,47,50,85,101,103,111,156,166,193,209,227,235,256,258,273,283,287,308,320,341,349,412,452,491,494,504,526,529,547,555,559,564,594,616,645,674,699,711,714,724,739,745,771,846,847,868,905,942,945 21,32,34,54,80,85,86,104,150,154,166,186,189,198,207,216,231,244,245,270,282,334,368,395,407,414,427,432,435,472,481,510,541,582,591,621,631,661,669,693,702,711,768,816,851,870,878,954,959,967
7,31,41,63,79,101,113,115,116,192,201,210,239,242,246,265,273,282,284,336,360,381,405,425,440,466,469,485,489,498,499,501,535,567,632,644,655,672,677,727,764,834,841,901,921,930,971,981,984,987 53,71,77,87,110,116,152,190,197,204,221,227,235,254,286,314,336,374,390,401,444,453,499,518,541,562,564,580,599,603,605,640,675,677,680,689,701,739,746,749,777,778,784,824,841,864,924,988,994,998
0,8,9,10,53,80,85,117,121,124,136,141,144,161,189,200,202,214,229,237,238,244,280,290,298,302,323,324,325,330,459,487,507,511,561,613,640,686,724,726,736,739,741,752,796,827,879,903,931,998 56,74,83,134,169,200,203,293,308,311,331,335,357,381,383,387,433,440,470,492,503,504,512,531,557,559,560,586,611,616,619,630,671,690,694,766,775,822,829,853,858,867,883,884,906,944,949,954,959,993
3,22,53,81,138,160,204,220,232,257,260,262,268,293,361,373,403,406,421,436,438,444,467,499,563,607,623,631,635,668,679,683,696,701,714,721,785,793,797,838,851,860,868,885,886,922,924,932,956,991 1,43,92,117,128,138,153,162,167,210,222,226,231,267,292,296,316,345,366,371,389,399,422,449,493,499,521,535,555,561,584,588,610,629,642,659,661,718,719,725,750,757,809,823,868,888,900,904,955,968
13,24,27,44,46,54,102,122,137,140,145,152,156,169,181,182,224,232,317,327,328,355,415,456,475,491,492,501,544,550,562,564,574,584,619,654,696,725,730,739,750,767,779,822,871,894,927,940,980,989 26,32,67,95,98,113,133,153,164,202,206,235,243,247,274,284,309,310,329,336,353,360,370,371,385,392,394,435,468,498,509,521,566,621,629,748,774,783,785,837,843,887,897,905,914,916,937,956,972,981
32,67,111,113,134,142,148,166,181,197,210,211,222,233,275,281,287,300,333,359,400,401,405,430,464,473,478,481,518,577,608,640,643,693,701,706,760,776,790,822,843,886,887,919,926,927,942,962,970,986 14,22,42,55,57,85,90,103,141,168,173,205,213,232,240,241,364,405,427,437,445,452,456,509,516,530,541,544,562,580,633,644,690,697,748,753,761,775,787,804,820,825,855,882,885,908,934,947,978,986
8,15,23,86,89,111,130,145,150,158,214,319,328,339,347,355,362,424,434,513,519,533,535,543,567,599,624,633,643,684,688,692,706,716,720,729,745,748,769,773,791,818,819,863,924,934,953,963,972,989 9,13,51,74,86,113,128,133,136,145,162,165,168,171,202,204,211,230,233,243,265,310,314,339,340,360,450,455,461,474,483,538,593,637,681,694,698,699,701,809,817,850,875,891,902,928,970,987,993,997
