10,12,54,63,70,77,92,102,117,211,225,256,279,283,293,312,315,316,328,337,338,375,386,391,400,424,430,467,485,493,562,585,629,639,658,686,687,716,779,794,836,843,856,857,870,880,887,914,974,997 33,34,35,63,71,77,98,108,112,138,140,143,163,180,188,215,228,229,250,269,281,291,328,336,349,396,410,514,544,549,573,584,587,644,647,650,665,680,697,774,799,805,811,839,871,934,940,961,975,979
12,35,36,63,65,92,110,115,153,176,179,196,219,243,247,255,266,327,366,412,419,464,494,515,569,625,641,674,682,685,691,694,697,706,707,733,759,761,763,823,826,861,912,925,949,955,981,984,987,991 5,6,16,17,30,41,43,56,57,92,106,120,123,159,170,189,235,262,294,307,330,347,379,406,432,447,465,527,554,562,564,584,585,635,648,688,698,748,765,778,792,806,814,827,870,885,922,937,950,985
35,79,159,195,273,290,296,297,327,365,368,389,405,463,476,481,487,519,574,599,600,624,630,655,668,670,681,736,745,784,793,807,821,823,831,833,838,862,870,896,916,920,938,941,947,959,963,982,989,992 12,24,65,96,143,149,170,172,178,187,202,212,217,249,315,321,348,364,386,387,392,401,412,445,452,467,478,482,491,492,504,513,532,543,564,635,650,669,712,718,736,766,828,847,861,888,905,924,959,961
15,56,124,133,151,158,196,199,205,207,208,214,215,221,311,312,314,394,426,427,436,437,439,457,458,493,508,547,556,570,576,629,642,650,672,689,701,713,721,760,769,785,804,900,921,928,941,950,960,967 4,13,67,82,99,100,101,103,140,146,182,183,215,222,225,245,321,327,336,346,348,379,390,412,413,450,465,469,530,567,589,608,612,625,652,659,664,729,761,773,799,842,878,883,919,924,950,952,967,969
19,59,64,91,130,151,159,187,221,233,248,255,300,372,413,429,473,517,529,532,548,549,556,561,568,575,595,599,603,622,627,650,660,704,719,726,759,764,777,794,796,800,821,825,837,849,850,926,928,974 3,10,33,43,134,140,144,163,179,232,234,239,244,256,262,284,292,296,303,319,369,375,381,403,436,457,481,501,529,554,560,603,626,629,640,652,682,711,715,742,748,804,853,854,860,863,877,907,979,990
47,52,59,60,72,104,107,130,138,183,184,190,211,213,215,222,232,236,262,308,325,340,367,404,429,453,454,511,516,555,559,565,576,590,606,634,649,659,697,704,706,741,743,758,808,815,819,939,967,991 3,9,17,64,136,162,172,187,218,232,242,245,247,282,289,334,345,374,375,442,461,494,501,502,523,572,603,611,614,634,645,668,689,705,738,746,748,786,791,797,827,835,841,857,877,892,924,937,956,957
40,59,68,71,73,79,106,115,132,142,179,181,184,185,197,216,238,255,262,268,277,279,316,376,377,380,441,443,472,480,501,505,516,584,595,618,637,653,661,700,724,749,776,780,860,897,902,936,955,968 1,4,37,53,57,83,91,115,177,194,245,247,273,288,310,311,353,370,378,397,416,420,433,456,461,466,482,485,511,548,555,620,647,656,672,682,697,712,713,733,778,787,817,872,900,902,930,965,993,997
6,52,56,60,71,91,94,130,136,144,146,158,183,216,244,277,305,321,324,340,379,415,442,447,488,517,521,523,533,540,577,597,624,662,667,687,689,693,716,723,757,759,763,770,784,854,881,913,928,964 38,40,54,63,70,87,90,111,120,122,123,233,236,289,304,311,349,381,391,430,441,463,473,479,481,485,533,534,565,573,582,606,638,649,656,687,717,751,756,783,794,799,805,825,855,903,939,959,989,992
13,27,63,86,98,117,159,169,172,180,183,217,237,255,257,290,305,309,356,405,407,422,436,458,528,546,581,621,658,670,671,708,713,720,747,753,763,773,774,775,793,819,838,893,903,938,943,947,986,992 1,24,64,67,89,90,115,118,138,182,192,223,226,227,271,308,310,350,356,367,372,398,406,413,415,471,487,510,520,523,527,547,566,581,602,607,609,652,668,778,797,835,838,840,856,896,897,902,983,986
0,14,15,31,43,49,77,96,105,117,123,125,167,180,187,189,192,213,254,255,263,305,321,357,371,503,529,534,559,564,574,590,618,630,669,679,719,743,744,795,861,874,894,939,944,949,950,959,977,978 33,38,54,62,76,91,109,115,149,152,167,168,233,239,249,254,283,287,324,338,376,377,411,485,511,534,549,583,590,615,623,645,651,667,669,695,711,714,723,738,807,840,887,897,924,931,950,951,963,978
