53,74,124,171,175,213,243,247,262,293,310,342,346,350,361,378,397,404,442,458,465,494,541,577,578,579,606,613,621,633,642,646,648,702,758,769,780,789,811,825,832,849,862,868,883,942,946,952,953,975 36,67,72,82,111,122,159,165,174,185,230,232,245,247,269,278,285,288,342,347,362,365,378,397,400,437,467,504,526,537,538,544,548,592,611,682,683,685,737,743,805,824,829,873,898,907,908,926,946,967
17,32,64,65,99,101,114,123,128,141,157,167,185,260,262,273,280,337,342,351,357,359,362,398,416,418,435,476,487,506,542,570,594,599,601,619,647,663,688,716,742,759,782,833,838,848,876,954,958,990 1,10,46,70,126,148,149,161,171,176,212,220,276,342,344,360,402,407,421,470,473,482,490,523,534,536,564,573,593,596,602,639,680,686,697,698,760,764,769,777,785,814,818,858,872,883,928,935,956,986
9,89,91,98,114,127,136,143,173,179,202,206,274,275,279,284,294,442,450,451,469,494,509,524,534,562,584,603,617,652,677,691,729,732,756,757,764,765,779,795,803,829,837,856,921,943,953,959,977,991 33,42,49,69,77,79,80,94,125,150,191,195,205,257,275,293,349,393,400,403,422,464,467,487,497,502,524,576,588,605,613,619,664,667,692,717,742,753,781,823,835,852,892,903,948,962,969,977,989,998
22,37,55,65,101,108,122,175,185,191,196,200,255,275,309,312,325,357,370,391,417,421,434,436,454,458,471,499,506,539,553,560,568,576,593,619,642,664,730,732,762,789,794,866,874,893,928,957,973,978 36,37,59,103,113,144,145,152,162,173,209,219,297,316,323,339,369,439,461,470,489,497,499,520,534,555,607,647,654,675,680,716,730,754,755,756,804,809,817,831,840,847,866,870,881,908,924,945,965,982
2,35,45,77,95,108,136,147,152,186,187,193,218,222,243,257,296,318,339,369,397,400,415,431,436,593,609,617,634,711,716,734,756,761,762,763,776,794,802,843,847,866,868,878,889,909,944,969,977,989 67,79,87,137,138,180,201,208,211,225,248,268,277,290,295,308,317,319,357,362,368,407,416,420,495,510,564,568,594,602,641,701,710,711,729,790,794,799,817,823,868,891,898,929,937,949,968,976,981,998
11,40,76,90,114,135,136,169,193,244,261,272,285,301,357,358,375,470,485,486,497,507,524,571,576,583,589,620,630,660,726,734,737,742,754,787,805,816,822,861,884,903,915,922,927,939,951,954,982,985 9,39,45,61,79,109,121,122,127,138,184,210,222,251,257,259,286,287,288,369,396,408,456,468,469,470,472,479,541,566,570,620,644,648,654,702,734,742,752,829,837,838,844,849,864,878,917,926,987,994
9,90,94,132,148,223,252,253,262,266,304,323,365,380,400,407,409,420,446,469,478,483,487,528,556,560,565,570,604,605,644,649,668,684,694,706,766,816,831,843,853,855,887,891,898,907,936,952,996,998 42,55,58,73,84,146,175,207,217,233,249,253,284,286,334,364,371,375,435,481,486,517,523,533,562,566,594,615,616,620,651,662,693,706,707,709,720,722,745,761,776,810,818,827,894,937,943,964,966,975
11,30,59,71,95,122,138,156,167,212,242,251,270,295,310,316,323,328,346,347,355,368,379,380,381,397,406,451,468,476,484,488,507,521,595,618,643,646,673,726,745,759,770,775,889,913,943,962,973,998 32,35,39,52,89,105,134,143,167,177,225,240,243,295,342,356,360,366,377,383,385,413,419,439,467,496,540,553,558,590,591,639,658,669,710,711,724,734,736,738,747,763,797,828,850,886,933,941,976,985
3,8,17,98,129,135,181,223,238,272,319,323,329,331,340,354,370,379,381,390,394,424,425,432,450,505,512,579,604,622,656,661,691,699,738,743,748,779,786,810,841,846,883,920,945,952,969,977,986,989 20,37,91,143,183,197,235,249,261,297,303,313,335,380,399,419,422,426,428,432,470,478,484,562,570,580,592,595,614,654,694,698,716,722,723,735,756,773,816,824,848,856,864,900,913,974,979,984,987,991
31,48,73,91,101,142,165,192,241,245,266,273,294,325,358,363,369,404,438,441,445,476,506,513,525,578,587,616,618,622,625,638,646,682,705,707,709,731,735,748,778,779,781,796,830,846,917,919,953,997 13,20,24,61,84,113,115,121,155,156,157,169,185,186,236,357,377,384,420,439,451,460,466,485,506,523,526,538,543,544,607,620,636,641,651,658,679,699,708,763,792,795,810,832,865,914,949,951,963,973
